Record ID,Publication,Date,Author,Headline,Story_Link,Body - Length - Words,Pub_Tier,Outlet score,O_Desc,Topic_Prominence,Topic_Sentiment,Topic_State,Topic_Sentiment.1,Narrative_Performance_Description,Narrative_Performance_Prominence,Narrative_Performance_Sentiment,Narrative_Performance_State,Narrative_Performance_Signals,Narrative_Fun_Description,Narrative_Fun_Prominence,Narrative_Fun_Sentiment,Narrative_Fun_State,Narrative_Fun_Signals,Narrative_Innovation_Description,Narrative_Innovation_Prominence,Narrative_Innovation_Sentiment,Narrative_Innovation_State,Narrative_Innovation_Signals,Narrative_Experience_Description,Narrative_Experience_Prominence,Narrative_Experience_Sentiment,Narrative_Experience_State,Narrative_Experience_Signals,Narrative_Sustainability_Description,Narrative_Sustainability_Prominence,Narrative_Sustainability_Sentiment,Narrative_Sustainability_State,Narrative_5_Signals,Entity_BMW_Quality_Score,Enity_BMW_Prominence,Entity_BMW_Sentiment,Entity_BMW_Description,Entity_BMW_State,Entity_BMW_Modifier,Entity_BMW_Signals,Entity_Mercedes_Quality_Score,Entity_Mercedes_Prominence,Entity_Mercedes_Sentiment,Entity_Mercedes_Description,Entity_Mercedes_State,Entity_Mercedes_Modifier,Entity_Mercedes_Signals,Entity_Audi_Quality_score,Entity_Audi_Prominence,Entity_Audi_Sentiment,Entity_Audi_State,Entity_Audi_Modifiers,Entity_Audi_Signals,Entity_Audi_Description,Entity_Tesla_Quality_score,Entity_Tesla_Prominence,Entity_Tesla_Sentiment,Entity_Tesla_Description,Entity_Tesla_State,Entity_Tesla_Modifier,Entity_Tesla_Signals,Topic_Present,Topic_Sentiment_Normalized,Narrative_Performance_Present,Narrative_Performance_Sentiment_Normalized,Narrative_Fun_Present,Narrative_Fun_Sentiment_Normalized,Narrative_Innovation_Present,Narrative_Innovation_Sentiment_Normalized,Narrative_Experience_Present,Narrative_Experience_Sentiment_Normalized,Narrative_Sustainability_Present,Narrative_Sustainability_Sentiment_Normalized,Any_Narrative_Present,tracked_entities_in_article,prominent_tracked_entities_in_article,Central_Narrative_Key,Central_Narrative_Prominence,Central_Narrative_Sentiment,Entity_BMW_Present,Entity_BMW_Sentiment_Normalized,Entity_Mercedes_Present,Entity_Mercedes_Sentiment_Normalized,Entity_Audi_Present,Entity_Audi_Sentiment_Normalized,Entity_Tesla_Present,Entity_Tesla_Sentiment_Normalized,validation_notes,is_valid_row
recsygtyOTHLrWLRD,CNBC,3/19/25,Michael Wayland,"vidia, GM announce deal for AI, factories and next-gen vehicles",https://www.cnbc.com/2025/03/18/nvidia-gm-deals-ai-factories-vehicles.html,609,2,3,GM and Nvidia partner to integrate AI and advanced tech in vehicles and factories.,2,2.25,Niche,,Performance aspects are not discussed; focus is on technology and manufacturing.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in the article.,0.0,0.0,,,"The article centers on AI, digital twins, and advanced driver-assistance innovations.",5.0,2.75,Healthy,,Mentions in-cabin safety and digital environments but not as a main focus.,1.25,1.0,Niche,,Sustainability is not discussed; no mention of environmental responsibility.,0.0,0.0,,,1.5,0.5,1.0,BMW is mentioned as a user of Nvidia Omniverse for industrial digitalization.,Supporting Player,Low-Heat Visibility,,1.5,0.5,1.0,Mercedes is mentioned as an automaker using Nvidia system on a chip hardware.,Supporting Player,Low-Heat Visibility,,0.01,0.25,1.0,Supporting Player,Low-Heat Visibility,,Audi is only mentioned as an example of automakers using Nvidia hardware.,0.0,0.0,,Tesla is not mentioned or discussed anywhere in the article.,Off-Stage,Missed Opportunity,,True,2.25,False,1.0,False,1.0,True,2.75,True,1.0,False,1.0,True,3,0,Narrative_Innovation,5.0,2.75,True,1.0,True,1.0,True,1.0,False,1.0,,True
recylB2s5X89xjmbt,The Verge,4/23/25,Andrew Hawkins,Cadillac teases a V-badged Optiq SUV,https://www.theverge.com/news/653434/cadillac-optiq-v-series-tease-performance-speed,305,2,3,Cadillac unveils a high-performance V-series version of its Optiq electric SUV.,4,2.25,Healthy,,"The article highlights Cadillac's focus on high-output, agile, luxury EV performance.",4.0,2.75,Healthy,,Driving excitement and emotional connection are emphasized through agility and acceleration.,3.0,2.0,Healthy,,"Technical innovation is discussed via battery, dual-motor setup, and unique sound features.",2.25,1.75,Niche,,Interior and in-car experience are briefly referenced with sound simulation and comfort.,1.0,1.0,Niche,,Sustainability is implied through EV focus but not directly discussed in detail.,0.75,1.0,Niche,,1.5,0.5,1.0,BMW is mentioned as a peer with performance EVs but not discussed in detail.,Supporting Player,Low-Heat Visibility,,1.5,0.5,1.0,Mercedes is briefly mentioned as a competitor with performance EVs.,Supporting Player,Low-Heat Visibility,,1.5,0.5,1.0,Supporting Player,Low-Heat Visibility,,Audi is mentioned as a peer in the performance EV segment alongside BMW and Mercedes.,0.0,0.0,,Tesla is not mentioned or referenced in the article.,Off-Stage,Missed Opportunity,,True,2.25,True,2.75,True,2.0,True,1.75,True,1.0,True,1.0,True,3,0,Narrative_Performance,4.0,2.75,True,1.0,True,1.0,True,1.0,False,1.0,,True
reccgdz67DKLqZi6P,Axios,5/6/25,Katie Fehrenbacher,Boom times for rare earth startups,https://www.axios.com/pro/climate-deals/2025/05/06/boom-times-rare-earth-startups,173,2,3,Investor interest in rare earth startups rises after China export suspension.,2,1.75,Niche,,Performance and driving dynamics are not discussed or implied in the article.,0.0,0.01,,,Driving enjoyment or emotional connection is not addressed in the article.,0.0,0.01,,,The article highlights technical innovation in rare earth recycling and refining.,3.0,2.0,Healthy,,"In-car experience, interior quality, or related features are not mentioned.",0.0,0.01,,,Sustainability is present via recycling and ethical sourcing of rare earths.,2.0,2.0,Niche,,1.5,0.5,1.0,BMW is mentioned as a new investor in Phoenix Tailings' Series B funding round.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,Audi is not mentioned or discussed in the article.,0.0,0.0,,Tesla is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,True,1.75,False,1.0,False,1.0,True,2.0,False,1.0,True,2.0,True,1,0,Narrative_Innovation,3.0,2.0,True,1.0,False,1.0,False,1.0,False,1.0,,True
rec1s78jB4dFZoDnH,CNBC,5/7/25,Staff,"Ford hikes prices on Mexico-produced models, citing tariffs: Reuters",https://www.cnbc.com/2025/05/07/ford-hikes-prices-on-mexico-produced-models-citing-tariffs.html,590,2,3,Automakers raise prices on Mexico imports due to U.S. tariffs and trade tensions.,2,-1.0,Risky,,Performance aspects are not discussed or referenced in the article.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in this coverage.,0.0,0.0,,,Technical innovation is not a focus; technology is not discussed in this context.,0.0,0.0,,,"In-car experience, interior quality, or features are not mentioned at all.",0.0,0.0,,,Sustainability and environmental responsibility are not discussed in the article.,0.0,0.0,,,1.5,0.5,1.0,BMW is briefly mentioned for expecting U.S. car tariffs to decline from July.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Absent,Framing Risk,,-0.01,0.25,-1.0,Under Fire,Peripheral Hit,,Audi is briefly mentioned as a brand suggesting possible price increases.,0.0,0.0,,Tesla is not mentioned or discussed anywhere in the article.,Absent,Framing Risk,,True,-1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,2,0,Narrative_Performance,0.0,0.0,True,1.0,False,1.0,True,-1.0,False,1.0,,True
rec52hV61ZQ0aHitZ,CNN,5/20/25,John Liu,This Chinese company shrugs off trade tension to surge in stock debut after clinching year’s biggest IPO,https://amp.cnn.com/cnn/2025/05/20/business/china-catl-stock-surge-ipo-intl-hnk,644,2,3,"CATL surges in Hong Kong IPO, highlighting global EV battery expansion.",2,2.25,Niche,,Performance aspects are referenced through CATL batteries powering major EV brands.,1.25,1.0,Niche,,Driving enjoyment is implied via CATL battery technology enabling longer EV range.,0.75,1.0,Niche,,"Technical innovation is central, with focus on rapid-charging, high-range batteries.",3.75,2.75,Healthy,,In-car experience is indirectly referenced through battery impact on EV usability.,1.0,1.0,Niche,,Sustainability is discussed via CATL's zero-carbon ambitions and clean technology.,2.25,2.0,Niche,,1.5,0.5,1.0,BMW is briefly mentioned as a major EV maker supplied by CATL batteries.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,Audi is not mentioned or discussed in the article.,0.75,0.25,1.0,Tesla is only referenced in comparison to CATL battery technology.,Supporting Player,Low-Heat Visibility,,True,2.25,True,1.0,True,1.0,True,2.75,True,1.0,True,2.0,True,2,0,Narrative_Innovation,3.75,2.75,True,1.0,False,1.0,False,1.0,True,1.0,,True
recfgP0U1oYz1UHDw,Gear Patrol,5/21/25,Steve Mazzucchi,Could a Legendary Bike Brand’s Latest Patent Change Motorcycling Forever?,https://www.gearpatrol.com/motorcycles/ducati-auto-clutch-motorcycle-patent/,818,2,3,"Ducati patents semi-automatic gear-shifting, signaling industry shift.",2,1.25,Niche,,Performance is discussed in context of making motorcycles easier to ride.,1.5,1.0,Niche,,The article notes how shifting tech may make riding more accessible and enjoyable.,2.0,1.25,Niche,,Focuses on new gear-shifting technology and industry innovation trends.,4.0,2.0,Healthy,,Mentions improved ease of use but does not detail interior experience.,0.5,0.25,Niche,,No discussion of sustainability or environmental responsibility.,0.0,0.0,,,1.5,0.5,1.0,BMW is mentioned as a brand already offering shift-easing motorcycle tech.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,True,1.25,True,1.0,True,1.25,True,2.0,True,1.0,False,1.0,True,1,0,Narrative_Innovation,4.0,2.0,True,1.0,False,1.0,False,1.0,False,1.0,,True
reczs1y4m2A80aZNd,Fast Company,5/28/25,Eve Upton-Clark,AI influencers are shaping Gen Z’s shopping habits,https://www.fastcompany.com/91340504/ai-influencers-are-shaping-gen-zs-shopping-habits,391,2,3,The article explores how AI influencers impact Gen Z shopping habits.,2,1.0,Niche,,Premium performance is not discussed or referenced in the article.,0.0,0.0,,,Fun to drive is not addressed or implied in the article content.,0.0,0.0,,,AI influencers and virtual creators are highlighted as digital innovation trends.,3.0,2.0,Healthy,,In-car experience is not discussed or referenced in the article.,0.0,0.0,,,Sustainability is not mentioned or implied in the article.,0.0,0.0,,,1.5,0.5,1.0,BMW is mentioned as a brand partner of AI influencer Lil Miquela.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,,0.0,0.0,,,Off-Stage,Missed Opportunity,,True,1.0,False,1.0,False,1.0,True,2.0,False,1.0,False,1.0,True,1,0,Narrative_Innovation,3.0,2.0,True,1.0,False,1.0,False,1.0,False,1.0,,True
recE08gg8vtSwnDVr,Fortune,5/28/25,Christiaan Hetzner,"Chinese EV buyers no longer consider Tesla a technology leader, warns UBS",https://fortune.com/2025/05/28/chinese-ev-buyers-no-longer-consider-tesla-a-technology-leader-byd-ubs/,623,2,3,Chinese EV buyers now see BYD and Xiaomi as tech leaders over Tesla.,4,-1.0,Risky,,Premium performance is implied in brand comparisons but not directly discussed.,0.5,0.25,Niche,,Driving enjoyment is not a focus; article centers on technology and market shifts.,0.0,0.0,,,"Technical innovation is central, with BYD and Xiaomi seen as tech leaders.",4.0,1.75,Healthy,,In-car experience is not discussed in detail or as a differentiator.,0.0,0.0,,,Sustainability is not mentioned or implied in the article.,0.0,0.0,,,1.5,0.5,1.0,BMW is briefly mentioned as a brand considered over Tesla in Europe.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Competitor-Led,,0.38,0.5,1.0,Supporting Player,Low-Heat Visibility,,Audi is briefly mentioned as a preferred EV brand over Tesla in Europe.,-12.0,4.0,-1.0,Tesla is discussed as losing technology leadership and market share in China.,Under Fire,Soft Target,,True,-1.0,True,1.0,False,1.0,True,1.75,False,1.0,False,1.0,True,3,1,Narrative_Innovation,4.0,1.75,True,1.0,False,1.0,True,1.0,True,-1.0,,True
recT3lCubEDNepZef,MotorTrend,6/9/25,Zach Gale,"2025 Audi SQ6 E-Tron First Test: Incredibly Quick, But Otherwise … ?",https://www.motortrend.com/reviews/2025-audi-sq6-e-tron-first-test-review,1000,2,3,Test and review of the 2025 Audi SQ6 E-Tron electric luxury SUV.,4,1.25,Healthy,,"Highlights strong acceleration, composed handling, and balanced ride quality.",4.0,1.75,Healthy,,"Discusses driving enjoyment, noting SQ6 is quick but less fun than Polestar 3.",3.0,0.75,Healthy,,"Covers fast charging, recuperative braking, and advanced sound system features.",2.5,1.25,Healthy,,"Mentions interior quality, comfort, sound system, and practical storage touches.",2.25,1.0,Niche,,References range and efficiency but does not focus on broader sustainability.,1.0,0.25,Niche,,1.5,0.5,1.0,BMW is referenced as a benchmark for interior quality in the EV segment.,Supporting Player,Low-Heat Visibility,,0.75,0.25,1.0,Mercedes is mentioned briefly as a design comparison to Audi SQ6.,Supporting Player,Low-Heat Visibility,,15.0,5.0,1.0,Leader,Good Story,,"Audi SQ6 E-Tron is the primary focus, reviewed for performance and experience.",-3.75,1.25,-1.0,"Tesla is referenced for comparison, especially Model Y's price and ubiquity.",Under Fire,Peripheral Hit,,True,1.25,True,1.75,True,1.0,True,1.25,True,1.0,True,1.0,True,4,1,Narrative_Performance,4.0,1.75,True,1.0,True,1.0,True,1.0,True,-1.0,,True
recI1EP5IuLJkOcTR,Bloomberg,6/12/25,Olivia Rudgard,Europe Is Stepping Up to Be the World’s Climate Sheriff,https://www.bloomberg.com/news/articles/2025-06-12/shein-ipo-effort-shows-power-of-european-climate-rules,1430,2,3,Europe's global leadership in setting corporate climate and sustainability rules.,2,1.75,Niche,,Performance and luxury vehicle concepts are not discussed or referenced.,0.0,0.0,,,"Driving enjoyment, emotional connection, or road feel are not addressed.",0.0,0.0,,,Technical innovation is referenced in context of sustainability reporting systems.,1.25,1.0,Niche,,"In-car experience, interior design, or user interfaces are not mentioned.",0.0,0.0,,,"Sustainability is central, focusing on regulation, emissions, and corporate action.",5.0,2.0,Healthy,,1.5,0.5,1.0,BMW is mentioned as a client using EU rules to drive global sustainability.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Mercedes is not mentioned in the article.,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,Audi is not mentioned or discussed in the article.,0.0,0.0,,Tesla is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,True,1.75,False,1.0,False,1.0,True,1.0,False,1.0,True,2.0,True,1,0,Narrative_Sustainability,5.0,2.0,True,1.0,False,1.0,False,1.0,False,1.0,,True
rec2dPyzvmckjN52T,CNET,4/12/25,Amanda Kooser,AT&T Assistant VP Shares the Travel Advantages of an In-Car Wi-Fi Hotspot,https://www.cnet.com/home/internet/car-wi-fi-hotspot-travel-advantages/,1313,2,3,The article explores the benefits and options for in-car Wi-Fi hotspots.,2,1.0,Niche,,Performance aspects like power or handling are not discussed in the article.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in this article.,0.0,0.0,,,"The article highlights advances in in-car connectivity, 5G, and satellite Wi-Fi.",4.0,2.0,Healthy,,Focuses on how in-car Wi-Fi enhances passenger comfort and digital experience.,4.0,2.0,Healthy,,Environmental responsibility or sustainability is not mentioned in the article.,0.0,0.0,,,1.515,0.5,1.01,BMW is briefly mentioned as a brand offering T-Mobile in-car Wi-Fi service.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,Audi is not mentioned or discussed in the article content.,0.0,0.0,,Tesla is not mentioned or discussed in the article content.,Off-Stage,Missed Opportunity,,True,1.0,False,1.0,False,1.0,True,2.0,True,2.0,False,1.0,True,1,0,Narrative_Innovation,4.0,2.0,True,1.01,False,1.0,False,1.0,False,1.0,,True
reciSAoxwRV1KWfp9,ZDNet,6/11/24,Jack Wallen,How to enable UWB on Android - and why you should (your car is one reason),https://www.zdnet.com/article/how-to-enable-uwb-on-android-and-why-you-should-your-car-is-one-reason/,778,2,3,Guide to enabling UWB on Android for unlocking cars and other uses.,2,2.5,Niche,,Performance aspects of vehicles are not discussed in the article.,0.0,0.0,,,Driving enjoyment or emotional connection to vehicles is not addressed.,0.0,0.0,,,Highlights UWB as a cutting-edge technology for convenience and connectivity.,4.0,2.75,Healthy,,Mentions improved convenience and seamless car entry via UWB-enabled devices.,2.0,1.75,Niche,,Environmental responsibility or sustainability is not mentioned.,0.0,0.0,,,2.25,0.75,1.0,BMW is listed as a car brand supporting UWB for keyless entry features.,Supporting Player,Low-Heat Visibility,,2.25,0.75,1.0,Mercedes is listed among automakers offering UWB-enabled vehicles.,Supporting Player,Low-Heat Visibility,,1.5,0.5,1.0,Supporting Player,Low-Heat Visibility,,Audi is listed among automakers supporting UWB for car unlocking features.,0.0,0.0,,Tesla is not mentioned or discussed in the article content.,Off-Stage,Missed Opportunity,,True,2.5,False,1.0,False,1.0,True,2.75,True,1.75,False,1.0,True,3,0,Narrative_Innovation,4.0,2.75,True,1.0,True,1.0,True,1.0,False,1.0,,True
recnaRknhhLdtvHWY,The Verge,6/11/24,Abigail Bassett,"Ionna, the EV charging company backed by seven automakers, is beginning to take shape",https://www.theverge.com/24176160/ionna-ev-charging-dc-fast-headquarters-network,892,2,3,"Ionna, a joint EV charging venture, launches with plans for a large US network.",2,1.0,Niche,,Performance is not discussed; article focuses on charging infrastructure.,0.0,0.0,,,Driving enjoyment is not addressed; article centers on charging solutions.,0.0,0.0,,,"Highlights technical innovation in EV charging, interoperability, and user focus.",3.0,2.0,Healthy,,Discusses improving charging amenities and customer experience at charging sites.,2.0,1.0,Niche,,Addresses sustainability through EV infrastructure supporting electrification.,2.0,1.0,Niche,,3.0,1.0,1.0,BMW is mentioned as a founding automaker in the Ionna EV charging venture.,Supporting Player,Low-Heat Visibility,,3.0,1.0,1.0,Mercedes is listed as a founding automaker in the Ionna charging joint venture.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Missed Opportunity,,Audi is not mentioned or discussed in the article.,1.5,0.5,1.0,Tesla is referenced as a prior charging network builder but not a main focus.,Supporting Player,Low-Heat Visibility,,True,1.0,False,1.0,False,1.0,True,2.0,True,1.0,True,1.0,True,3,0,Narrative_Innovation,3.0,2.0,True,1.0,True,1.0,False,1.0,True,1.0,,True
recr5uXZe60oXRwS3,Axios,6/11/24,Zachery Eanes,EV charger maker backed by major automakers picks Durham for HQ,https://www.axios.com/local/raleigh/2024/06/11/ev-charger-maker-backed-by-major-automakers-picks-durham-for-hq,165,2,3,"Ionna, an EV charger maker backed by automakers, selects Durham for HQ.",2,2.25,Niche,,Performance aspects of vehicles are not discussed or referenced.,0.0,0.0,,,Driving enjoyment or emotional connection to vehicles is not addressed.,0.0,0.0,,,The article highlights Ionna's high-powered charging network and tech focus.,2.25,2.25,Niche,,In-car experience is not discussed or referenced in the article.,0.0,0.0,,,Sustainability is implied through EV charging but not directly discussed.,1.0,1.0,Niche,,3.0,1.0,1.0,"BMW is mentioned as a backer of Ionna, which is establishing its HQ in Durham.",Supporting Player,Low-Heat Visibility,,3.0,1.0,1.0,"Mercedes is mentioned as a backer of Ionna, which is establishing its HQ in Durham.",Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Overlooked,,Audi is not mentioned or referenced in the article content.,0.0,0.0,,Tesla is not mentioned or referenced in the article content.,Off-Stage,Overlooked,,True,2.25,False,1.0,False,1.0,True,2.25,False,1.0,True,1.0,True,2,0,Narrative_Innovation,2.25,2.25,True,1.0,True,1.0,False,1.0,False,1.0,,True
